Time            	H2O             	CO              	OH              	H2              	COCO*           	H*              	CHO*            	H2O*            	CO*             	*               
1.0471285481e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.0921783948e-07	1.2770405733e-09	6.4010789955e-12	9.1299244454e-04	9.9685217874e-01	2.2346090947e-03
1.0715193052e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1179856847e-07	1.2823258227e-09	6.5523904454e-12	9.1299243982e-04	9.9685217359e-01	2.2346090831e-03
1.0964781961e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1443843494e-07	1.2877341813e-09	6.7072263880e-12	9.1299243499e-04	9.9685216832e-01	2.2346090713e-03
1.1220184543e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1713877079e-07	1.2932685168e-09	6.8656689190e-12	9.1299243006e-04	9.9685216293e-01	2.2346090592e-03
1.1481536215e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1990093681e-07	1.2989317634e-09	7.0278020465e-12	9.1299242501e-04	9.9685215742e-01	2.2346090469e-03
1.1748975549e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2272632330e-07	1.3047269240e-09	7.1937117352e-12	9.1299241984e-04	9.9685215178e-01	2.2346090342e-03
1.2022644346e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2561635058e-07	1.3106570712e-09	7.3634859525e-12	9.1299241456e-04	9.9685214601e-01	2.2346090213e-03
1.2302687708e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2857246967e-07	1.3167253492e-09	7.5372147145e-12	9.1299240915e-04	9.9685214011e-01	2.2346090080e-03
1.2589254118e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3159616281e-07	1.3229349755e-09	7.7149901342e-12	9.1299240362e-04	9.9685213408e-01	2.2346089945e-03
1.2882495517e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3468894412e-07	1.3292892426e-09	7.8969064701e-12	9.1299239797e-04	9.9685212791e-01	2.2346089807e-03
1.3182567386e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3785236021e-07	1.3357915195e-09	8.0830601762e-12	9.1299239218e-04	9.9685212159e-01	2.2346089665e-03
1.3489628826e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4108799081e-07	1.3424452539e-09	8.2735499535e-12	9.1299238627e-04	9.9685211513e-01	2.2346089520e-03
1.3803842646e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4439744940e-07	1.3492539736e-09	8.4684768016e-12	9.1299238022e-04	9.9685210853e-01	2.2346089372e-03
1.4125375446e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4778238385e-07	1.3562212887e-09	8.6679440730e-12	9.1299237403e-04	9.9685210177e-01	2.2346089221e-03
1.4454397707e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5124447709e-07	1.3633508933e-09	8.8720575273e-12	9.1299236770e-04	9.9685209486e-01	2.2346089066e-03
1.4791083882e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5478544778e-07	1.3706465678e-09	9.0809253878e-12	9.1299236123e-04	9.9685208780e-01	2.2346088907e-03
1.5135612484e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5840705094e-07	1.3781121803e-09	9.2946583985e-12	9.1299235460e-04	9.9685208057e-01	2.2346088745e-03
1.5488166189e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6211107869e-07	1.3857516891e-09	9.5133698830e-12	9.1299234783e-04	9.9685207318e-01	2.2346088580e-03
1.5848931925e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6589936089e-07	1.3935691450e-09	9.7371758044e-12	9.1299234091e-04	9.9685206562e-01	2.2346088410e-03
1.6218100974e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6977376587e-07	1.4015686927e-09	9.9661948271e-12	9.1299233382e-04	9.9685205788e-01	2.2346088237e-03
1.6595869074e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.7373620111e-07	1.4097545737e-09	1.0200548379e-11	9.1299232658e-04	9.9685204998e-01	2.2346088059e-03
1.6982436525e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.7778861395e-07	1.4181311284e-09	1.0440360718e-11	9.1299231917e-04	9.9685204189e-01	2.2346087878e-03
1.7378008287e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.8193299235e-07	1.4267027980e-09	1.0685758994e-11	9.1299231159e-04	9.9685203362e-01	2.2346087693e-03
1.7782794100e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.8617136556e-07	1.4354741274e-09	1.0936873320e-11	9.1299230384e-04	9.9685202516e-01	2.2346087503e-03
1.8197008586e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.9050580491e-07	1.4444497671e-09	1.1193836840e-11	9.1299229592e-04	9.9685201651e-01	2.2346087309e-03
1.8620871367e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.9493842451e-07	1.4536344764e-09	1.1456785798e-11	9.1299228781e-04	9.9685200766e-01	2.2346087111e-03
1.9054607180e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.9947138202e-07	1.4630331248e-09	1.1725859612e-11	9.1299227952e-04	9.9685199861e-01	2.2346086908e-03
1.9498445998e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.0410687939e-07	1.4726506959e-09	1.2001200949e-11	9.1299227105e-04	9.9685198936e-01	2.2346086700e-03
1.9952623150e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.0884716364e-07	1.4824922889e-09	1.2282955797e-11	9.1299226238e-04	9.9685197990e-01	2.2346086488e-03
2.0417379447e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.1369452759e-07	1.4925631219e-09	1.2571273545e-11	9.1299225352e-04	9.9685197023e-01	2.2346086271e-03
2.0892961309e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.1865131069e-07	1.5028685346e-09	1.2866307063e-11	9.1299224446e-04	9.9685196033e-01	2.2346086049e-03
2.1379620895e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.2371989973e-07	1.5134139911e-09	1.3168212779e-11	9.1299223519e-04	9.9685195022e-01	2.2346085823e-03
2.1877616239e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.2890272966e-07	1.5242050828e-09	1.3477150768e-11	9.1299222571e-04	9.9685193987e-01	2.2346085591e-03
2.2387211386e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.3420228437e-07	1.5352475312e-09	1.3793284831e-11	9.1299221602e-04	9.9685192930e-01	2.2346085354e-03
2.2908676528e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.3962109746e-07	1.5465471911e-09	1.4116782585e-11	9.1299220612e-04	9.9685191848e-01	2.2346085111e-03
2.3442288153e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.4516175304e-07	1.5581100537e-09	1.4447815553e-11	9.1299219599e-04	9.9685190742e-01	2.2346084863e-03
2.3988329190e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.5082688653e-07	1.5699422499e-09	1.4786559252e-11	9.1299218563e-04	9.9685189611e-01	2.2346084610e-03
2.4547089157e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.5661918544e-07	1.5820500532e-09	1.5133193285e-11	9.1299217504e-04	9.9685188455e-01	2.2346084350e-03
2.5118864315e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.6254139016e-07	1.5944398834e-09	1.5487901443e-11	9.1299216421e-04	9.9685187273e-01	2.2346084085e-03
2.5703957828e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.6859629477e-07	1.6071183096e-09	1.5850871794e-11	9.1299215314e-04	9.9685186065e-01	2.2346083814e-03
2.6302679919e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.7478674783e-07	1.6200920541e-09	1.6222296788e-11	9.1299214182e-04	9.9685184829e-01	2.2346083537e-03
2.6915348039e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.8111565315e-07	1.6333679958e-09	1.6602373359e-11	9.1299213025e-04	9.9685183566e-01	2.2346083254e-03
2.7542287033e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.8758597062e-07	1.6469531737e-09	1.6991303027e-11	9.1299211842e-04	9.9685182275e-01	2.2346082965e-03
2.8183829313e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	2.9420071693e-07	1.6608547908e-09	1.7389292006e-11	9.1299210632e-04	9.9685180955e-01	2.2346082669e-03
2.8840315031e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.0096296643e-07	1.6750802181e-09	1.7796551313e-11	9.1299209396e-04	9.9685179605e-01	2.2346082366e-03
2.9512092267e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.0787585184e-07	1.6896369979e-09	1.8213296879e-11	9.1299208132e-04	9.9685178225e-01	2.2346082057e-03
3.0199517204e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.1494256505e-07	1.7045328484e-09	1.8639749669e-11	9.1299206840e-04	9.9685176815e-01	2.2346081740e-03
3.0902954325e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.2216635790e-07	1.7197756677e-09	1.9076135790e-11	9.1299205519e-04	9.9685175373e-01	2.2346081417e-03
3.1622776602e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.2955054286e-07	1.7353735376e-09	1.9522686617e-11	9.1299204169e-04	9.9685173899e-01	2.2346081087e-03
3.2359365693e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.3709849385e-07	1.7513347283e-09	1.9979638917e-11	9.1299202789e-04	9.9685172393e-01	2.2346080749e-03
3.3113112148e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.4481364695e-07	1.7676677026e-09	2.0447234969e-11	9.1299201378e-04	9.9685170853e-01	2.2346080404e-03
3.3884415614e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.5269950106e-07	1.7843811206e-09	2.0925722695e-11	9.1299199936e-04	9.9685169279e-01	2.2346080051e-03
3.4673685045e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.6075961869e-07	1.8014838438e-09	2.1415355795e-11	9.1299198463e-04	9.9685167670e-01	2.2346079690e-03
3.5481338923e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.6899762658e-07	1.8189849402e-09	2.1916393875e-11	9.1299196957e-04	9.9685166026e-01	2.2346079321e-03
3.6307805477e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.7741721639e-07	1.8368936893e-09	2.2429102589e-11	9.1299195417e-04	9.9685164346e-01	2.2346078945e-03
3.7153522910e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.8602214535e-07	1.8552195864e-09	2.2953753780e-11	9.1299193844e-04	9.9685162628e-01	2.2346078559e-03
3.8018939632e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	3.9481623689e-07	1.8739723482e-09	2.3490625622e-11	9.1299192236e-04	9.9685160873e-01	2.2346078166e-03
3.8904514499e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.0380338122e-07	1.8931619176e-09	2.4040002768e-11	9.1299190593e-04	9.9685159079e-01	2.2346077764e-03
3.9810717055e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.1298753593e-07	1.9127984690e-09	2.4602176501e-11	9.1299188913e-04	9.9685157246e-01	2.2346077353e-03
4.0738027780e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.2237272653e-07	1.9328924142e-09	2.5177444891e-11	9.1299187197e-04	9.9685155373e-01	2.2346076933e-03
4.1686938347e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.3196304696e-07	1.9534544070e-09	2.5766112948e-11	9.1299185444e-04	9.9685153459e-01	2.2346076504e-03
4.2657951880e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.4176266010e-07	1.9744953498e-09	2.6368492789e-11	9.1299183652e-04	9.9685151503e-01	2.2346076065e-03
4.3651583224e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.5177579818e-07	1.9960263987e-09	2.6984903798e-11	9.1299181821e-04	9.9685149505e-01	2.2346075617e-03
4.4668359215e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.6200676323e-07	2.0180589696e-09	2.7615672802e-11	9.1299179951e-04	9.9685147463e-01	2.2346075159e-03
4.5708818961e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.7245992743e-07	2.0406047446e-09	2.8261134237e-11	9.1299178039e-04	9.9685145376e-01	2.2346074691e-03
4.6773514129e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.8313973347e-07	2.0636756777e-09	2.8921630332e-11	9.1299176087e-04	9.9685143245e-01	2.2346074213e-03
4.7863009232e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	4.9405069479e-07	2.0872840013e-09	2.9597511286e-11	9.1299174092e-04	9.9685141067e-01	2.2346073725e-03
4.8977881937e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.0519739584e-07	2.1114422329e-09	3.0289135454e-11	9.1299172053e-04	9.9685138842e-01	2.2346073226e-03
5.0118723363e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.1658449227e-07	2.1361631814e-09	3.0996869540e-11	9.1299169971e-04	9.9685136569e-01	2.2346072717e-03
5.1286138399e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.2821671102e-07	2.1614599541e-09	3.1721088788e-11	9.1299167844e-04	9.9685134248e-01	2.2346072196e-03
5.2480746025e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.4009885042e-07	2.1873459638e-09	3.2462177182e-11	9.1299165672e-04	9.9685131876e-01	2.2346071664e-03
5.3703179637e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.5223578020e-07	2.2138349355e-09	3.3220527653e-11	9.1299163453e-04	9.9685129453e-01	2.2346071121e-03
5.4954087386e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.6463244137e-07	2.2409409139e-09	3.3996542280e-11	9.1299161186e-04	9.9685126979e-01	2.2346070566e-03
5.6234132519e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.7729384614e-07	2.2686782709e-09	3.4790632512e-11	9.1299158871e-04	9.9685124452e-01	2.2346070000e-03
5.7543993734e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	5.9022507769e-07	2.2970617132e-09	3.5603219377e-11	9.1299156506e-04	9.9685121871e-01	2.2346069421e-03
5.8884365536e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.0343128989e-07	2.3261062901e-09	3.6434733713e-11	9.1299154092e-04	9.9685119235e-01	2.2346068830e-03
6.0255958607e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.1691770692e-07	2.3558274012e-09	3.7285616393e-11	9.1299151626e-04	9.9685116543e-01	2.2346068226e-03
6.1659500186e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.3068962279e-07	2.3862408052e-09	3.8156318557e-11	9.1299149108e-04	9.9685113794e-01	2.2346067610e-03
6.3095734448e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.4475240083e-07	2.4173626274e-09	3.9047301856e-11	9.1299146536e-04	9.9685110988e-01	2.2346066981e-03
6.4565422903e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.5911147298e-07	2.4492093691e-09	3.9959038692e-11	9.1299143911e-04	9.9685108121e-01	2.2346066338e-03
6.6069344801e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.7377233911e-07	2.4817979157e-09	4.0892012470e-11	9.1299141230e-04	9.9685105195e-01	2.2346065682e-03
6.7608297539e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	6.8874056608e-07	2.5151455460e-09	4.1846717857e-11	9.1299138493e-04	9.9685102208e-01	2.2346065012e-03
6.9183097092e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.0402178680e-07	2.5492699415e-09	4.2823661039e-11	9.1299135699e-04	9.9685099157e-01	2.2346064328e-03
7.0794578438e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1962169914e-07	2.5841891951e-09	4.3823359996e-11	9.1299132846e-04	9.9685096044e-01	2.2346063630e-03
7.2443596007e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.3554606468e-07	2.6199218214e-09	4.4846344768e-11	9.1299129935e-04	9.9685092865e-01	2.2346062917e-03
7.4131024130e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.5180070739e-07	2.6564867663e-09	4.5893157746e-11	9.1299126962e-04	9.9685089621e-01	2.2346062190e-03
7.5857757503e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.6839151209e-07	2.6939034170e-09	4.6964353951e-11	9.1299123929e-04	9.9685086309e-01	2.2346061447e-03
7.7624711663e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.8532442286e-07	2.7321916121e-09	4.8060501334e-11	9.1299120833e-04	9.9685082929e-01	2.2346060690e-03
7.9432823472e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.0260544124e-07	2.7713716525e-09	4.9182181072e-11	9.1299117673e-04	9.9685079480e-01	2.2346059916e-03
8.1283051616e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.2024062425e-07	2.8114643118e-09	5.0329987883e-11	9.1299114448e-04	9.9685075960e-01	2.2346059127e-03
8.3176377110e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.3823608233e-07	2.8524908477e-09	5.1504530334e-11	9.1299111157e-04	9.9685072368e-01	2.2346058322e-03
8.5113803820e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.5659797705e-07	2.8944730128e-09	5.2706431168e-11	9.1299107800e-04	9.9685068703e-01	2.2346057500e-03
8.7096358996e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.7533251860e-07	2.9374330665e-09	5.3936327633e-11	9.1299104374e-04	9.9685064963e-01	2.2346056661e-03
8.9125093813e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	8.9444596322e-07	2.9813937867e-09	5.5194871821e-11	9.1299100879e-04	9.9685061148e-01	2.2346055806e-03
9.1201083936e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	9.1394461028e-07	3.0263784818e-09	5.6482731011e-11	9.1299097313e-04	9.9685057256e-01	2.2346054933e-03
9.3325430080e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	9.3383479921e-07	3.0724110033e-09	5.7800588025e-11	9.1299093676e-04	9.9685053286e-01	2.2346054043e-03
9.5499258602e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	9.5412290642e-07	3.1195157579e-09	5.9149141590e-11	9.1299089967e-04	9.9685049236e-01	2.2346053135e-03
9.7723722096e-09	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	9.7481534172e-07	3.1677177213e-09	6.0529106707e-11	9.1299086183e-04	9.9685045106e-01	2.2346052209e-03
1.0000000000e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	9.9591854460e-07	3.2170424505e-09	6.1941215032e-11	9.1299082324e-04	9.9685040893e-01	2.2346051264e-03
1.0232929923e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.0174389803e-06	3.2675160981e-09	6.3386215261e-11	9.1299078389e-04	9.9685036598e-01	2.2346050301e-03
1.0471285481e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.0393831356e-06	3.3191654256e-09	6.4864873531e-11	9.1299074376e-04	9.9685032217e-01	2.2346049319e-03
1.0715193052e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.0617575146e-06	3.3720178182e-09	6.6377973821e-11	9.1299070284e-04	9.9685027751e-01	2.2346048318e-03
1.0964781961e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.0845686336e-06	3.4261012986e-09	6.7926318375e-11	9.1299066113e-04	9.9685023198e-01	2.2346047297e-03
1.1220184543e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1078230164e-06	3.4814445425e-09	6.9510728117e-11	9.1299061861e-04	9.9685018556e-01	2.2346046256e-03
1.1481536215e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1315271893e-06	3.5380768935e-09	7.1132043098e-11	9.1299057526e-04	9.9685013824e-01	2.2346045195e-03
1.1748975549e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1556876749e-06	3.5960283785e-09	7.2791122931e-11	9.1299053108e-04	9.9685009001e-01	2.2346044114e-03
1.2022644346e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.1803109870e-06	3.6553297241e-09	7.4488847253e-11	9.1299048605e-04	9.9685004086e-01	2.2346043011e-03
1.2302687708e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2054036240e-06	3.7160123724e-09	7.6226116189e-11	9.1299044017e-04	9.9684999077e-01	2.2346041888e-03
1.2589254118e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2309720626e-06	3.7781084980e-09	7.8003850831e-11	9.1299039341e-04	9.9684993973e-01	2.2346040744e-03
1.2882495517e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2570227509e-06	3.8416510247e-09	7.9822993722e-11	9.1299034577e-04	9.9684988773e-01	2.2346039578e-03
1.3182567386e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.2835621015e-06	3.9066736436e-09	8.1684509362e-11	9.1299029723e-04	9.9684983475e-01	2.2346038390e-03
1.3489628826e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3105964838e-06	3.9732108301e-09	8.3589384714e-11	9.1299024780e-04	9.9684978078e-01	2.2346037180e-03
1.3803842646e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3381322163e-06	4.0412978631e-09	8.5538629729e-11	9.1299019744e-04	9.9684972582e-01	2.2346035948e-03
1.4125375446e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3661755583e-06	4.1109708428e-09	8.7533277883e-11	9.1299014616e-04	9.9684966983e-01	2.2346034692e-03
1.4454397707e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.3947327017e-06	4.1822667106e-09	8.9574386722e-11	9.1299009393e-04	9.9684961283e-01	2.2346033414e-03
1.4791083882e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4238097615e-06	4.2552232682e-09	9.1663038426e-11	9.1299004076e-04	9.9684955478e-01	2.2346032113e-03
1.5135612484e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4534127670e-06	4.3298791979e-09	9.3800340379e-11	9.1298998662e-04	9.9684949569e-01	2.2346030788e-03
1.5488166189e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.4835476518e-06	4.4062740828e-09	9.5987425759e-11	9.1298993152e-04	9.9684943553e-01	2.2346029439e-03
1.5848931925e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5142202439e-06	4.4844484284e-09	9.8225454136e-11	9.1298987541e-04	9.9684937429e-01	2.2346028066e-03
1.6218100974e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5454362548e-06	4.5644436834e-09	1.0051561209e-10	9.1298981834e-04	9.9684931198e-01	2.2346026669e-03
1.6595869074e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.5772012690e-06	4.6463022619e-09	1.0285911384e-10	9.1298976023e-04	9.9684924856e-01	2.2346025247e-03
1.6982436525e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6095207323e-06	4.7300675662e-09	1.0525720188e-10	9.1298970115e-04	9.9684918404e-01	2.2346023800e-03
1.7378008287e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6423999403e-06	4.8157840094e-09	1.0771114766e-10	9.1298964096e-04	9.9684911840e-01	2.2346022329e-03
1.7782794100e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.6758440258e-06	4.9034970391e-09	1.1022225221e-10	9.1298957990e-04	9.9684905164e-01	2.2346020831e-03
1.8197008586e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.7098579455e-06	4.9932531615e-09	1.1279184690e-10	9.1298951763e-04	9.9684898373e-01	2.2346019309e-03
1.8620871367e-08	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	1.7444464688e-06	5.0850999661e-09	1.1542129409e-10	9.1298945437e-04	9.9684891468e-01	2.2346017760e-03
